cod_mun;cod_escola;zona;esfera;horas_aula_9ano_2019
3115359;31013269;Urbana;Municipal;4,3
3115409;31193356;Urbana;Estadual;4,3
3115458;31146749;Urbana;Estadual;4,4
3115458;31330591;Urbana;Estadual;4,4
3115474;31080861;Urbana;Estadual;4,5
3115474;31239194;Urbana;Estadual;4,5
3115474;31315141;Rural;Municipal;4,5
3115508;31172073;Urbana;Estadual;4,5
3115508;31172081;Urbana;Estadual;4,5
3115508;31248401;Urbana;Privada;5,3
3115508;31274691;Urbana;Privada;5,2
3115508;31311880;Urbana;Estadual;4,5
3115607;31032719;Urbana;Municipal;4,4
3115706;31042021;Urbana;Estadual;4,4
3115706;31042030;Urbana;Estadual;4,4
3115805;31196452;Urbana;Estadual;4,5
3115805;31269409;Urbana;Municipal;4,5
3115904;31270628;Urbana;Municipal;4,2
3116001;31074926;Urbana;Estadual;4,4
3116001;31074942;Rural;Estadual;4,4
3116001;31074969;Rural;Estadual;4,4
3116001;31074977;Urbana;Estadual;4,3
3116001;31076121;Urbana;Municipal;4,2
3116100;31023388;Urbana;Estadual;4,4
3116100;31023396;Urbana;Estadual;4,4
3116100;31023400;Rural;Estadual;4,4
3116100;31023418;Urbana;Estadual;4,3
3116100;31023426;Rural;Estadual;4,5
3116100;31023434;Urbana;Estadual;4,4
3116100;31338729;Rural;Estadual;4,3
3116159;31063151;Urbana;Estadual;4,4
3116159;31063410;Rural;Estadual;4,3
3116159;31066401;Rural;Municipal;4,5
3116159;31205460;Urbana;Estadual;4,5
3116159;31248584;Rural;Municipal;4,5
3116159;31263206;Urbana;Municipal;4,5
3116159;31272841;Rural;Municipal;4,5
3116209;31068209;Urbana;Municipal;5,3
3116308;31015644;Urbana;Estadual;4,5
3116407;31137065;Urbana;Estadual;4,4
3116506;31079839;Urbana;Estadual;4,3
3116506;31079855;Urbana;Estadual;4,5
3116506;31085146;Rural;Municipal;4,4
3116605;31032751;Urbana;Estadual;4,4
3116605;31032875;Urbana;Estadual;4,3
3116605;31032883;Urbana;Estadual;4,4
3116605;31037036;Rural;Municipal;4,4
3116605;31256200;Urbana;Municipal;4,5
3116605;31271781;Rural;Municipal;4,3
3116605;31325864;Urbana;Privada;4,4
3116704;31128635;Urbana;Estadual;4,3
3116803;31042056;Rural;Estadual;4,5
3116803;31042072;Urbana;Estadual;4,5
3116902;31158607;Urbana;Municipal;4,4
3117009;31184641;Urbana;Estadual;4,3
3117009;31184667;Urbana;Estadual;4,4
3117009;31321265;Rural;Privada;9,7
3117009;31344010;Rural;Municipal;4,3
3117108;31124311;Urbana;Estadual;4,5
3117108;31124346;Urbana;Estadual;4,5
3117207;31054810;Urbana;Estadual;4,3
3117306;31158623;Urbana;Municipal;4,5
3117306;31237060;Urbana;Privada;5,3
3117306;31316041;Urbana;Estadual;4,5
3117306;31367974;Urbana;Privada;4,5
3117405;31074985;Urbana;Estadual;4,3
3117405;31076236;Rural;Municipal;4,2
3117405;31076244;Rural;Municipal;5
3117405;31344397;Rural;Privada;10
3117504;31023451;Urbana;Estadual;4,5
3117504;31023469;Urbana;Estadual;4,6
3117504;31023515;Urbana;Estadual;4,4
3117504;31023574;Urbana;Estadual;4,3
3117504;31023604;Urbana;Estadual;4,2
3117504;31026956;Rural;Municipal;4,5
3117504;31356689;Urbana;Municipal;4,4
3117504;31359610;Urbana;Privada;5,5
3117603;31032891;Rural;Estadual;4,3
3117603;31032913;Rural;Municipal;4,3
3117603;31032921;Urbana;Estadual;4,3
3117702;31172120;Urbana;Estadual;4,5
3117702;31172146;Urbana;Estadual;4,5
3117702;31324507;Urbana;Privada;4,5
3117801;31054836;Urbana;Estadual;4,4
3117801;31058408;Rural;Municipal;4,3
3117836;31062545;Urbana;Estadual;4,5
3117836;31062553;Urbana;Estadual;4,3
3117836;31062561;Urbana;Estadual;4,4
3117836;31062570;Rural;Estadual;4,4
3117836;31273741;Rural;Municipal;4,5
3117836;31294829;Rural;Municipal;4,3
3117836;31369829;Rural;Estadual;4,5
3117876;31009423;Urbana;Municipal;4,5
3117876;31009504;Urbana;Estadual;4,4
3117900;31124389;Urbana;Estadual;4,4
3117900;31306720;Urbana;Privada;4,4
3118007;31193399;Urbana;Estadual;4,4
3118007;31193402;Urbana;Municipal;4,5
3118007;31193429;Urbana;Estadual;4,5
3118007;31193445;Urbana;Municipal;4,5
3118007;31194590;Urbana;Municipal;4,5
3118007;31196134;Urbana;Privada;5,3
3118007;31196142;Urbana;Privada;4,5
3118007;31216879;Urbana;Municipal;4,5
3118007;31217107;Urbana;Municipal;4,5
3118007;31244261;Urbana;Municipal;4,5
3118007;31249360;Urbana;Municipal;4,5
3118007;31292826;Urbana;Privada;4,5
3118007;31320994;Urbana;Municipal;4,5
3118007;31321036;Urbana;Municipal;4,5
3118007;31344249;Urbana;Privada;4,5
3118106;31023621;Urbana;Estadual;4,4
3118205;31310883;Urbana;Estadual;4,3
3118304;31193542;Urbana;Estadual;4,5
3118304;31193551;Urbana;Estadual;4,5
3118304;31193577;Urbana;Estadual;4,5
3118304;31193585;Urbana;Estadual;4,4
3118304;31193593;Urbana;Estadual;4,5
3118304;31193631;Urbana;Estadual;4,5
3118304;31193658;Urbana;Estadual;4,5
3118304;31193666;Urbana;Estadual;4,5
3118304;31193674;Urbana;Estadual;4,5
3118304;31193682;Urbana;Estadual;4,5
3118304;31193691;Urbana;Estadual;4,4
3118304;31193747;Urbana;Estadual;4,5
3118304;31193755;Urbana;Estadual;4,5
3118304;31193771;Urbana;Estadual;4,5
3118304;31193780;Urbana;Estadual;4,5
3118304;31193801;Urbana;Estadual;4,5
3118304;31194689;Rural;Municipal;4,5
3118304;31194727;Urbana;Municipal;4,5
3118304;31196177;Urbana;Privada;4,5
3118304;31196185;Urbana;Privada;4,5
3118304;31196207;Urbana;Municipal;4,5
3118304;31196215;Urbana;Municipal;4,5
3118304;31210595;Urbana;Privada;5,3
3118304;31219037;Urbana;Estadual;4,4
3118304;31221562;Urbana;Municipal;4,5
3118304;31245682;Urbana;Municipal;4,5
3118304;31266485;Urbana;Municipal;4,5
3118304;31266493;Urbana;Municipal;4,5
3118304;31305235;Urbana;Privada;5,2
3118304;31312762;Urbana;Municipal;4,5
3118304;31319457;Urbana;Municipal;4,5
3118304;31321745;Urbana;Privada;5,3
3118304;31339989;Urbana;Privada;5,3
3118403;31042081;Urbana;Estadual;4,4
3118403;31042129;Urbana;Estadual;4,4
3118403;31042145;Urbana;Estadual;4,4
3118403;31042200;Urbana;Estadual;4,4
3118403;31042251;Urbana;Estadual;4,4
3118403;31042315;Urbana;Municipal;4,4
3118403;31351512;Urbana;Privada;5,3
3118502;31054852;Urbana;Estadual;4,4
3118601;31008494;Urbana;Estadual;4,5
3118601;31008508;Urbana;Estadual;4,5
3118601;31008516;Urbana;Estadual;4,5
3118601;31008524;Urbana;Estadual;4,5
3118601;31008532;Urbana;Estadual;4,5
3118601;31008541;Urbana;Estadual;4,5
3118601;31008559;Urbana;Estadual;4,5
3118601;31008567;Urbana;Estadual;4,4
3118601;31008575;Urbana;Estadual;4,5
3118601;31008591;Urbana;Estadual;4,4
3118601;31008605;Urbana;Estadual;4,4
3118601;31008630;Urbana;Estadual;4,5
3118601;31008648;Urbana;Municipal;4,3
3118601;31008672;Urbana;Estadual;4,5
3118601;31008681;Urbana;Estadual;4,4
3118601;31008699;Urbana;Estadual;4,4
3118601;31008702;Urbana;Estadual;4,4
3118601;31008711;Urbana;Estadual;4,5
3118601;31008729;Urbana;Estadual;4,5
3118601;31008737;Urbana;Estadual;4,5
3118601;31008753;Urbana;Estadual;4,5
3118601;31008770;Urbana;Estadual;4,5
3118601;31008788;Urbana;Estadual;4,5
3118601;31008796;Urbana;Estadual;4,5
3118601;31008826;Urbana;Estadual;4,5
3118601;31008834;Urbana;Estadual;4,5
3118601;31008851;Urbana;Estadual;4,5
3118601;31008869;Urbana;Estadual;4,5
3118601;31009164;Urbana;Estadual;4,5
3118601;31011797;Urbana;Municipal;4,3
3118601;31011801;Urbana;Municipal;4,4
3118601;31011819;Urbana;Municipal;4,3
3118601;31011827;Urbana;Municipal;4,3
3118601;31011843;Urbana;Municipal;4,5
3118601;31011886;Urbana;Municipal;4,5
3118601;31011894;Urbana;Municipal;4,3
3118601;31011924;Urbana;Municipal;4,5
3118601;31011932;Urbana;Municipal;4,3
3118601;31011959;Urbana;Municipal;4,5
3118601;31011991;Urbana;Municipal;4,5
3118601;31012009;Urbana;Municipal;4,5
3118601;31014061;Urbana;Privada;4,5
3118601;31014087;Urbana;Privada;4,5
3118601;31014125;Urbana;Privada;4,5
3118601;31014150;Urbana;Privada;4,5
3118601;31014168;Urbana;Privada;5,3
3118601;31014206;Urbana;Privada;4,5
3118601;31014231;Urbana;Privada;5,3
3118601;31014290;Urbana;Privada;4,5
3118601;31212563;Urbana;Municipal;4,5
3118601;31212644;Urbana;Estadual;4,5
3118601;31212652;Urbana;Estadual;4,5
3118601;31217115;Urbana;Municipal;4,5
3118601;31220957;Urbana;Municipal;4,5
3118601;31220965;Urbana;Municipal;4,3
3118601;31220981;Urbana;Municipal;4,5
3118601;31220990;Urbana;Municipal;4,5
3118601;31222984;Urbana;Municipal;4,2
3118601;31222992;Urbana;Municipal;4,3
3118601;31223000;Urbana;Municipal;4,5
3118601;31223018;Urbana;Municipal;4,5
3118601;31223042;Urbana;Municipal;4,3
3118601;31223204;Urbana;Privada;4,7
3118601;31226378;Urbana;Municipal;4,5
3118601;31226386;Urbana;Municipal;4,3
3118601;31229857;Urbana;Privada;4,5
3118601;31231304;Urbana;Municipal;4,3
3118601;31236799;Urbana;Municipal;4,5
3118601;31236926;Urbana;Privada;4,5
3118601;31236934;Urbana;Privada;4,5
3118601;31247405;Urbana;Municipal;4,3
3118601;31250724;Urbana;Municipal;4,3
3118601;31253871;Urbana;Municipal;4,5
3118601;31260916;Urbana;Privada;4,4
3118601;31262676;Urbana;Privada;5,3
3118601;31265578;Urbana;Privada;4,7
3118601;31267007;Urbana;Privada;5,3
3118601;31274208;Urbana;Privada;4,5
3118601;31277177;Urbana;Privada;4,5
3118601;31277185;Urbana;Privada;4,5
3118601;31277258;Urbana;Municipal;4,5
3118601;31277673;Urbana;Privada;4,3
3118601;31279099;Urbana;Privada;4,7
3118601;31279102;Urbana;Privada;4,5
3118601;31279803;Urbana;Privada;4,5
3118601;31307726;Urbana;Estadual;4,8
3118601;31307882;Urbana;Municipal;4,5
3118601;31307891;Urbana;Municipal;4,5
3118601;31307904;Urbana;Municipal;4,3
3118601;31310891;Urbana;Privada;4,5
3118601;31313777;Urbana;Privada;4,5
3118601;31321818;Urbana;Privada;4,5
3118601;31322377;Urbana;Municipal;4,3
3118601;31322709;Urbana;Municipal;4,3
3118601;31329452;Urbana;Privada;4,3
3118601;31329819;Urbana;Privada;4,5
3118601;31342912;Urbana;Municipal;4,5
3118601;31343811;Urbana;Municipal;4,3
3118601;31343870;Urbana;Municipal;4,3
3118601;31347612;Urbana;Privada;4,5
3118601;31348341;Urbana;Municipal;4,5
3118601;31350109;Urbana;Municipal;4,3
3118601;31350117;Urbana;Municipal;4,3
3118601;31350125;Urbana;Municipal;4,3
3118601;31357120;Urbana;Privada;5,3
3118601;31368903;Urbana;Estadual;4,8
3118601;31372129;Urbana;Municipal;4,3
3118601;31372137;Urbana;Municipal;4,3
3118700;31172316;Urbana;Estadual;4,4
3118809;31079871;Urbana;Estadual;4,4
3118809;31079936;Urbana;Estadual;4,3
3118809;31079944;Urbana;Estadual;4,3
3118809;31079952;Urbana;Estadual;4,3
3118809;31079961;Urbana;Estadual;4,4
3118809;31079995;Urbana;Estadual;4,4
3118809;31085618;Rural;Municipal;4,3
3118809;31085677;Rural;Municipal;4,3
3118809;31207764;Rural;Municipal;4,3
3118809;31216356;Urbana;Municipal;4,4
3118809;31216399;Rural;Municipal;5
3118809;31239232;Rural;Estadual;4,4
3118809;31239241;Rural;Estadual;4,4
3118809;31239267;Rural;Estadual;4,3
3118809;31239275;Rural;Estadual;4,3
3118809;31239704;Rural;Estadual;4,3
3118908;31140538;Urbana;Estadual;4,5
3118908;31140554;Urbana;Estadual;5
3118908;31140589;Urbana;Estadual;4,5
3119005;31172375;Urbana;Estadual;4,4
3119104;31140597;Urbana;Estadual;4,4
3119104;31140601;Urbana;Estadual;4,4
3119104;31140619;Urbana;Estadual;4,4
3119104;31140627;Urbana;Estadual;4,4
3119104;31140651;Urbana;Estadual;4,3
3119104;31140686;Urbana;Estadual;4,4
3119104;31140694;Urbana;Estadual;4,4
3119104;31143057;Urbana;Municipal;4,4
3119104;31145556;Urbana;Municipal;4,4
3119104;31145564;Urbana;Privada;5,3
3119203;31042331;Rural;Estadual;4,4
3119203;31042358;Urbana;Estadual;4,5
3119203;31042374;Urbana;Estadual;4,6
3119203;31042404;Urbana;Municipal;4,4
3119203;31047554;Rural;Municipal;4,4
3119203;31047589;Rural;Municipal;4,4
3119302;31200344;Rural;Estadual;4,4
3119302;31200395;Urbana;Estadual;4,4
3119302;31200417;Urbana;Municipal;4,5
3119302;31200433;Urbana;Estadual;4,5
3119302;31219002;Urbana;Estadual;4,4
3119302;31219011;Urbana;Estadual;4,4
3119302;31266396;Urbana;Municipal;4,5
3119302;31310964;Urbana;Municipal;4,5
3119302;31317764;Urbana;Privada;4,5
3119302;31346934;Urbana;Privada;5,4
3119401;31190829;Urbana;Estadual;4,4
3119401;31190861;Urbana;Estadual;4,4
3119401;31190888;Urbana;Estadual;4,4
3119401;31190900;Urbana;Estadual;4,4
3119401;31190918;Urbana;Estadual;4,4
3119401;31190926;Urbana;Estadual;4,4
3119401;31190942;Urbana;Estadual;4,4
3119401;31190977;Urbana;Estadual;4,4
3119401;31190985;Urbana;Estadual;4,4
3119401;31192139;Urbana;Municipal;4,3
3119401;31192147;Rural;Municipal;9,5
3119401;31192171;Urbana;Municipal;4,3
3119401;31192180;Urbana;Municipal;4,3
3119401;31192996;Urbana;Privada;4,4
3119401;31193020;Urbana;Privada;4,5
3119401;31193038;Urbana;Privada;5,3
3119401;31221449;Urbana;Estadual;4,5
3119401;31238180;Urbana;Privada;4,5
3119401;31249319;Urbana;Municipal;4,3
3119401;31266701;Urbana;Privada;4,4
3119401;31326305;Urbana;Privada;4,4
3119500;31146676;Urbana;Estadual;4,4
3119500;31151289;Urbana;Municipal;4,3
3119500;31151301;Urbana;Municipal;4,3
3119500;31314421;Urbana;Municipal;4,4
3119609;31068241;Urbana;Municipal;4,4
3119708;31133949;Urbana;Estadual;4,5
3119807;31032972;Urbana;Estadual;4,3
3119906;31054879;Urbana;Estadual;4,4
3119955;31115347;Urbana;Estadual;4,4
3119955;31116815;Urbana;Municipal;4,4
3120003;31020265;Urbana;Estadual;4,4
3120102;31023647;Urbana;Estadual;4,3
3120151;31145971;Urbana;Municipal;4,4
3120151;31145980;Urbana;Estadual;4,5
3120201;31202533;Rural;Municipal;4,4
3120201;31202665;Urbana;Estadual;4,3
3120201;31204196;Rural;Municipal;4,3
3120300;31080012;Urbana;Estadual;4,4
3120300;31351067;Rural;Estadual;4,3
3120409;31193810;Urbana;Municipal;4,4
3120409;31193828;Urbana;Estadual;4,4
3120508;31054925;Rural;Municipal;4,4
3120508;31054933;Urbana;Estadual;4,4
3120508;31325538;Urbana;Privada;5,3
3120607;31008915;Urbana;Estadual;4,4
3120706;31198901;Urbana;Municipal;4,4
3120706;31198919;Urbana;Municipal;4,4
3120805;31172430;Urbana;Municipal;4,5
3120805;31172456;Urbana;Estadual;4,5
3120805;31172464;Urbana;Estadual;4,5
3120839;31042188;Urbana;Estadual;4,4
3120839;31042242;Urbana;Estadual;4,5
3120870;31184411;Urbana;Estadual;4,5
3120870;31184446;Urbana;Estadual;4,5
3120904;31140708;Urbana;Estadual;4,6
3120904;31140716;Urbana;Estadual;4,5
3120904;31140767;Urbana;Estadual;4,4
3120904;31140775;Urbana;Estadual;4,5
3120904;31140791;Urbana;Estadual;4,4
3120904;31140821;Urbana;Estadual;4,4
3120904;31140830;Urbana;Estadual;4,4
3120904;31140848;Urbana;Estadual;4,3
3120904;31140856;Urbana;Estadual;4,5
3120904;31140864;Urbana;Estadual;4,4
3120904;31140872;Urbana;Estadual;4,5
3120904;31140899;Urbana;Estadual;4,5
3120904;31145581;Urbana;Privada;4,5
3120904;31145602;Urbana;Privada;5,3
3120904;31210498;Urbana;Privada;4,5
3120904;31253421;Rural;Estadual;5
3120904;31306169;Urbana;Privada;4,7
3120904;31368288;Urbana;Estadual;4,8
3121001;31023698;Urbana;Estadual;4,3
3121001;31254355;Rural;Estadual;4,4
3121100;31054992;Rural;Estadual;4,5
3121100;31055000;Urbana;Estadual;4,4
3121209;31115126;Urbana;Estadual;4,3
3121209;31115134;Rural;Municipal;4,3
3121209;31115169;Urbana;Municipal;4,3
3121258;31159778;Urbana;Municipal;4,4
3121258;31165662;Urbana;Municipal;4,4
3121308;31068276;Urbana;Estadual;4,5
3121407;31193852;Urbana;Estadual;4,4
3121407;31193879;Urbana;Estadual;4,3
3121407;31193895;Urbana;Estadual;4,4
3121506;31268895;Urbana;Municipal;4,5
3121605;31023736;Urbana;Estadual;4,5
3121605;31023752;Urbana;Estadual;4,2
3121605;31023779;Urbana;Estadual;4,4
3121605;31023795;Urbana;Estadual;4,5
3121605;31023809;Urbana;Estadual;4,5
3121605;31023817;Urbana;Estadual;4,5
3121605;31023825;Urbana;Estadual;4,5
3121605;31023841;Urbana;Estadual;4,8
3121605;31023876;Urbana;Estadual;4,3
3121605;31023884;Urbana;Estadual;4,2
3121605;31023914;Urbana;Estadual;4,3
3121605;31023931;Urbana;Estadual;4,3
3121605;31023949;Urbana;Estadual;4,5
3121605;31023957;Urbana;Estadual;4,5
3121605;31027499;Rural;Municipal;4,5
3121605;31031674;Urbana;Privada;4,7
3121605;31031691;Urbana;Privada;4,8
3121605;31346039;Urbana;Municipal;4,3
3121704;31106101;Urbana;Estadual;4,4
3121803;31102814;Urbana;Estadual;4,3
3121803;31102831;Urbana;Estadual;4,3
3121902;31180807;Urbana;Estadual;4,4
3122009;31097497;Rural;Municipal;4,3
3122009;31097551;Urbana;Estadual;4,3
3122009;31097578;Urbana;Estadual;4,3
3122009;31097632;Urbana;Estadual;4,3
3122108;31042412;Urbana;Estadual;4,3
3122108;31042463;Urbana;Estadual;4,3
3122207;31042480;Urbana;Estadual;4,5
3122306;31032999;Urbana;Estadual;4,4
3122306;31033006;Urbana;Estadual;4,4
3122306;31033014;Urbana;Estadual;4,4
3122306;31033022;Urbana;Estadual;4,4
3122306;31033031;Urbana;Estadual;4,4
3122306;31033057;Urbana;Estadual;4,4
3122306;31033171;Urbana;Estadual;4,4
3122306;31033197;Urbana;Estadual;4,4
3122306;31033201;Urbana;Estadual;4,4
3122306;31033219;Urbana;Estadual;4,4
3122306;31033227;Urbana;Estadual;4,4
3122306;31033235;Urbana;Estadual;4,4
3122306;31033251;Urbana;Estadual;4,4
3122306;31033260;Urbana;Estadual;4,4
3122306;31033278;Urbana;Estadual;4,4
3122306;31033286;Urbana;Estadual;4,4
3122306;31033294;Urbana;Estadual;4,4
3122306;31033316;Urbana;Estadual;4,4
3122306;31033324;Urbana;Estadual;4,4
3122306;31033332;Urbana;Estadual;4,4
3122306;31033341;Urbana;Estadual;4,4
3122306;31033359;Urbana;Estadual;4,4
3122306;31033375;Urbana;Estadual;4,5
3122306;31033383;Urbana;Estadual;4,3
3122306;31033405;Urbana;Estadual;4,4
3122306;31033421;Urbana;Estadual;4,4
3122306;31037222;Urbana;Municipal;4,5
3122306;31037231;Urbana;Municipal;4,5
3122306;31037320;Rural;Municipal;4,5
3122306;31037397;Urbana;Municipal;4,5
3122306;31037541;Urbana;Municipal;4,5
3122306;31041025;Urbana;Privada;5,3
3122306;31041173;Urbana;Privada;4,4
3122306;31041181;Urbana;Privada;5,5
3122306;31041190;Urbana;Privada;5,3
3122306;31041262;Urbana;Privada;5,3
3122306;31212733;Urbana;Municipal;4,5
3122306;31220051;Urbana;Municipal;4,5
3122306;31220060;Urbana;Municipal;4,5
3122306;31223891;Urbana;Municipal;4,5
3122306;31223905;Urbana;Municipal;4,5
3122306;31223913;Urbana;Municipal;4,5
3122306;31223921;Urbana;Municipal;4,5
3122306;31223930;Urbana;Municipal;4,5
3122306;31227102;Urbana;Municipal;4,5
3122306;31236306;Urbana;Privada;5,5
3122306;31252832;Urbana;Privada;4,5
3122306;31281921;Urbana;Privada;5,3
3122306;31291986;Urbana;Privada;4,5
3122306;31313653;Urbana;Municipal;4,5
3122306;31340014;Urbana;Privada;5,5
3122355;31184454;Urbana;Estadual;4,5
3122355;31340340;Urbana;Municipal;4,4
3122405;31124419;Urbana;Estadual;4,5
3122454;31184586;Urbana;Estadual;4,5
3122470;31108324;Urbana;Municipal;4,3
3122470;31108375;Urbana;Estadual;4,3
3122504;31020303;Urbana;Estadual;4,5
3122603;31042528;Urbana;Estadual;4,4
3122603;31042609;Urbana;Estadual;4,4
3122702;31128678;Urbana;Estadual;4,4
3122801;31305375;Urbana;Estadual;4,5
3122900;31180815;Urbana;Estadual;4,4
3122900;31180831;Urbana;Estadual;4,4
3123007;31133973;Urbana;Estadual;4,4
3123007;31304395;Urbana;Privada;5,3
3123106;31042641;Urbana;Estadual;4,3
3123106;31042668;Rural;Estadual;4,4
3123106;31322857;Rural;Estadual;4,3
3123205;31033430;Urbana;Municipal;4,4
3123205;31033448;Urbana;Estadual;4,5
3123205;31033464;Urbana;Estadual;4,4
3123205;31033472;Urbana;Municipal;4,4
3123205;31033481;Urbana;Municipal;4,3
3123205;31251551;Urbana;Privada;4,3
3123205;31280801;Urbana;Privada;4,5
3123304;31180858;Urbana;Estadual;4,4
3123403;31267201;Urbana;Municipal;4,3
3123502;31307980;Urbana;Estadual;4,4
3123528;31075477;Urbana;Estadual;4,5
3123528;31319066;Urbana;Estadual;4,3
3123601;31172545;Rural;Municipal;4,3
3123601;31172600;Urbana;Estadual;4,7
3123601;31172618;Urbana;Estadual;4,4
3123601;31176940;Rural;Municipal;4,4
3123601;31224685;Rural;Municipal;4,3
3123601;31249408;Rural;Municipal;4,4
3123601;31319198;Urbana;Estadual;4,5
3123700;31042749;Urbana;Municipal;4,5
3123700;31042765;Urbana;Estadual;4,4
3123700;31042790;Urbana;Municipal;4,4
3123809;31080047;Urbana;Estadual;4,4
3123858;31019534;Urbana;Estadual;4,4
3123908;31193925;Urbana;Estadual;4,4
3123908;31193950;Urbana;Estadual;4,5
3123908;31193968;Urbana;Estadual;4,5
3123908;31218383;Urbana;Estadual;4,5
3124005;31180891;Urbana;Estadual;4,5
3124005;31180904;Rural;Estadual;4,4
3124005;31180912;Urbana;Estadual;4,4
3124005;31312096;Urbana;Privada;4,5
3124005;31338346;Rural;Privada;9,7
3124005;31364410;Urbana;Privada;4,5
3124104;31008931;Urbana;Estadual;4,4
3124104;31008974;Rural;Estadual;4,3
3124104;31009008;Urbana;Estadual;4,5
3124104;31009024;Rural;Estadual;4,4
3124104;31009032;Urbana;Estadual;4,5
3124104;31009041;Urbana;Estadual;4,4
3124104;31009059;Urbana;Estadual;4,5
3124104;31012165;Rural;Municipal;4,5
3124104;31012173;Rural;Municipal;4,5
3124104;31012254;Rural;Municipal;4,5
3124104;31222844;Urbana;Municipal;4,5
3124104;31222852;Rural;Municipal;4,5
3124104;31222861;Urbana;Municipal;4,4
3124104;31222879;Rural;Municipal;4,5
3124104;31310930;Urbana;Municipal;4,4
3124104;31325431;Rural;Municipal;4,4
3124104;31330647;Urbana;Estadual;4,4
3124104;31342505;Urbana;Privada;4,4
3124104;31345822;Urbana;Municipal;4,3
3124203;31097683;Urbana;Estadual;4,4
3124203;31097705;Urbana;Estadual;4,4
3124203;31097713;Rural;Estadual;4,4
3124203;31097721;Rural;Estadual;4,4
3124203;31097764;Rural;Estadual;4,4
3124203;31100455;Rural;Municipal;4,4
3124203;31100480;Rural;Municipal;4,4
3124203;31281808;Urbana;Privada;5
3124203;31299880;Urbana;Privada;5
3124302;31080080;Urbana;Estadual;4,5
3124302;31080101;Rural;Estadual;4,4
3124302;31080187;Urbana;Estadual;4,5
3124302;31080195;Urbana;Estadual;4,5
3124302;31080217;Rural;Estadual;4,5
3124302;31080233;Urbana;Estadual;4,5
3124302;31218286;Urbana;Estadual;4,5
3124302;31312339;Urbana;Privada;4,5
3124302;31362484;Rural;Estadual;4,5
3124401;31055042;Urbana;Estadual;4,3
3124500;31055093;Urbana;Estadual;4,5
3124609;31097799;Urbana;Estadual;4,5
3124708;31033502;Urbana;Estadual;4,4
3124807;31200484;Urbana;Estadual;4,5
3124807;31200531;Urbana;Estadual;4,5
3124906;31097811;Urbana;Estadual;4,5
