cod;escola;zona;esfera
50006614;EM JOSE RODRIGUES BENFICA;Urbana;Municipal
50006622;EM KAME ADANIA;Urbana;Municipal
50006630;EM PREF MANOEL INACIO DE SOUZA;Urbana;Municipal
50006649;EM PROFª ADAIR DE OLIVEIRA;Urbana;Municipal
50006657;EM PROF ARLINDO LIMA;Urbana;Municipal
50006665;EM PROFª BRIGIDA FERRAZ FOSS;Urbana;Municipal
50006673;EM PROFª DANDA NUNES;Urbana;Municipal
50006681;EM PROFª ELIZABEL MARIA GOMES SALLES;Urbana;Municipal
50006703;EM PROFª EULALIA NETO LESSA;Urbana;Municipal
50006738;EM PROFª LEIRE PIMENTEL DE CARVALHO CORREA;Urbana;Municipal
50006754;EM PROFª MARINA COUTO FORTES;Urbana;Municipal
50006762;EM PROFª OLIVA ENCISO;Urbana;Municipal
50006770;EM SANTOS DUMONT;Urbana;Municipal
50006797;EM GOV HARRY AMORIM COSTA;Urbana;Municipal
50006800;EM JOAO EVANGELISTA VIEIRA DE ALMEIDA;Urbana;Municipal
50006819;EM PADRE JOSE DE ANCHIETA;Urbana;Municipal
50006827;EM PADRE HEITOR CASTOLDI;Urbana;Municipal
50006835;EM PROF ALCIDIO PIMENTEL;Urbana;Municipal
50006843;EM PROF LICURGO DE OLIVEIRA BASTOS;Urbana;Municipal
50006851;EM PROFª MARIA LUCIA PASSARELLI;Urbana;Municipal
50006860;EM PROF MUCIO TEIXEIRA JR;Urbana;Municipal
50006878;EM PROF NAGIB RASLAN;Urbana;Municipal
50006916;EM ABEL FREIRE DE ARAGAO;Urbana;Municipal
50006959;EM DARTHESY NOVAES CAMINHA;Rural;Municipal
50006975;EM DR EDUARDO OLIMPIO MACHADO;Urbana;Municipal
50007041;EM IRMA EDITH COELHO NETTO;Urbana;Municipal
50007050;EM JOSE DO PATROCINIO;Rural;Municipal
50007076;EM LEOVEGILDO DE MELO;Rural;Municipal
50007092;EM MAESTRO JOAO CORREA RIBEIRO;Urbana;Municipal
50007106;EM MAJOR AVIADOR Y - JUCA PIRAMA DE ALMEIDA;Urbana;Municipal
50007149;EM ORLANDINA OLIVEIRA LIMA;Rural;Municipal
50007165;EM PADRE JOSE VALENTIM;Urbana;Municipal
50007211;EM PROFª GONCALINA FAUSTINA DE OLIVEIRA;Urbana;Municipal
50007220;EM PROF HERCULES MAYMONE;Urbana;Municipal
50007238;EM PROFª LENITA DE SENA NACHIF;Urbana;Municipal
50007246;EM PROF LUIZ CAVALLON;Urbana;Municipal
50007254;EM PROF NELSON DE SOUZA PINHEIRO;Urbana;Municipal
50007270;EM PROF VIRGILIO ALVES DE CAMPOS;Urbana;Municipal
50007300;EM BERNARDO FRANCO BAIS;Urbana;Municipal
50007319;EM DOMINGOS GONCALVES GOMES;Urbana;Municipal
50007327;EM PROF PLINIO MENDES DOS SANTOS;Urbana;Municipal
50007335;EM PROFª IRACEMA DE SOUZA MENDONCA;Urbana;Municipal
50007351;COLEGIO CARLOS DRUMMOND DE ANDRADE-LTDA-ME;Urbana;Privada
50007483;ESCOLA IDEAL;Urbana;Privada
50007491;ESCOLA AMARELINHA - COLEGIO YELLOW;Urbana;Privada
50007688;CENTRO DE ENSINO CAMPO-GRANDENSE - CECAMP;Urbana;Privada
50007700;ESCOLA NAZARE EIEF;Urbana;Privada
50007718;COLEGIO ALMIRANTE TAMANDARE;Urbana;Privada
50007734;O CASULO ESTABELECIMENTO DE ENSINO;Urbana;Privada
50007742;METROPOLITANO INST DE EDUC E CULTURA;Urbana;Privada
50007750;ESCOLA ATUAL EIEF;Urbana;Privada
50007831;ESCOLA VISCONDE DE CAIRU;Urbana;Privada
50007858;COLEGIO SALESIANO DOM BOSCO;Urbana;Privada
50007874;CENTRO DE ENS NOSSA SENHORA AUXILIADORA;Urbana;Privada
50007890;COLEGIO OSWALDO TOGNINI;Urbana;Privada
50007904;ELITE MACE;Urbana;Privada
50007912;COLEGIO PROFª MARIA LAGO BARCELLOS;Urbana;Privada
50007920;COLEGIO RAUL SANS DE MATOS;Urbana;Privada
50008463;EE PROFª MARIA RITA DE CASSIA PONTES TEIXEIRA;Urbana;Estadual
50008501;EE PROFª ZELIA QUEVEDO CHAVES;Urbana;Estadual
50008714;EM PROF ALDO DE QUEIROZ;Urbana;Municipal
50008803;EM PROF JOAO CANDIDO DE SOUZA;Urbana;Municipal
50008862;EM ANTONIO JOSE PANIAGO;Urbana;Municipal
50009060;COLEGIO MARIA MONTESSORI;Urbana;Privada
50009087;INSTITUTO MAXIMA DE EDUCACAO LTDA - ME;Urbana;Privada
50009141;COLEGIO STATUS - JARDIM PAULISTA;Urbana;Privada
50009249;EM ISAURO BENTO NOGUEIRA;Rural;Municipal
50009257;EM AGRICOLA BARAO DO RIO BRANCO;Rural;Municipal
50022997;EE JOSE ANTONIO PEREIRA;Urbana;Estadual
50023004;EE PROFª NEYDER SUELLY COSTA VIEIRA;Urbana;Estadual
50023144;EM PROFª FLORA GUIMARAES ROSA PIRES;Urbana;Municipal
50023152;EM PROF LUIS ANTONIO DE SA CARVALHO;Urbana;Municipal
50023160;EM VALDETE ROSA DA SILVA;Urbana;Municipal
50023179;EM PROF WILSON TAVEIRA ROSALINO;Urbana;Municipal
50023926;COLEGIO SECULO XXI EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;Urbana;Privada
50024353;CENTRO EDUCACIONAL ALCEU VIANA;Urbana;Privada
50024507;EM AGRICOLA GOV ARNALDO ESTEVAO DE FIGUEIREDO;Rural;Municipal
50024523;EM RAFAELA ABRAO;Urbana;Municipal
50024647;EM PROF VANDERLEI ROSA DE OLIVEIRA;Urbana;Municipal
50024795;EM NAZIRA ANACHE;Urbana;Municipal
50024809;EM PADRE TOMAZ GHIRARDELLI;Urbana;Municipal
50024817;EM PROFª ONEIDA RAMOS;Urbana;Municipal
50024825;EM ELPIDIO REIS;Urbana;Municipal
50024833;EM DES CARLOS GARCIA DE QUEIROZ;Urbana;Municipal
50025759;EEIEFM GENERAL OSORIO;Urbana;Privada
50026402;CENTRO EDUCACIONAL CONSTRUINDO O SABER;Urbana;Privada
50026429;ESCOLA DO SESI CAMPO GRANDE;Urbana;Privada
50026631;COLEGIO SAO FRANCISCO EIEFM;Urbana;Privada
50026771;COLEGO NOTA 10 FELIZ IDADE;Urbana;Privada
50027190;CENTRO EDUCACIONAL PAULO DE TARSO;Urbana;Privada
50027239;INSTITUTO JOAO BATISTA DE ENSINO;Urbana;Privada
50027409;EM DR PLINIO BARBOSA MARTINS;Urbana;Municipal
50027417;EM CONSULESA MARGARIDA MAKSOUD TRAD;Urbana;Municipal
50027891;ESCOLA CARROSSEL EDUCAMP;Urbana;Privada
50027956;COLEGIO HARMONIA;Urbana;Privada
50028154;SESC ESCOLA HORTO;Urbana;Privada
50028332;EM ELIZIO RAMIREZ VIEIRA;Urbana;Municipal
50028340;EM IRENE SZUKALA;Urbana;Municipal
50028553;EEIEF ALTERNATIVA;Urbana;Privada
50028758;COLEGIO GERACAO 2001;Urbana;Privada
50028820;COLEGIO LICEU - UNID II;Urbana;Privada
50028987;COLEGIO NOVA DIMENSAO SS LTDA;Urbana;Privada
50029118;EM PROFª ARLENE MARQUES ALMEIDA;Urbana;Municipal
50029266;COLEGIO CBA ABC;Urbana;Privada
50029940;INSTITUTO BATISTA DE EDUCACAO ERILASIO NOGUEIRA;Urbana;Privada
50030485;CEC-COLEGIO EVANGELICO CAMPO-GRANDENSE;Urbana;Privada
50030582;COLEGIO BIONATUS;Urbana;Privada
50031031;EM PROF JOSE DE SOUZA;Urbana;Municipal
50031040;EM PROF ARASSUAY GOMES DE CASTRO;Urbana;Municipal
50031058;EM NERONE MAIOLINO;Urbana;Municipal
50031163;COLEGIO CLASSE A;Urbana;Privada
50033492;CEMAR - CENTRO EDUCACIONAL MARECHAL RONDON;Urbana;Privada
50033930;INSTITUTO DE EDUCACAO COOPERAR LTDA;Urbana;Privada
50034227;ESCOLA DE EDUCACAO FUNDAMENTAL BETA LTDA -ME;Urbana;Privada
50034499;CENTRO DE ESTUDOS ASES DA EDUCACAO LTDA;Urbana;Privada
50051806;COLEGIO DE ENSINO FUNDAMENTAL NOVA GERACAO;Urbana;Privada
50072846;EM JOSE MAURO MESSIAS DA SILVA - POETA DAS MORENINHAS;Urbana;Municipal
50014366;EE DR RUBENS DE CASTRO PINTO;Urbana;Estadual
50014374;ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO JOSE LEITE DA SILVA POLO;Urbana;Municipal
50014382;EMR INACIO SILVESTRE MONTEIRO;Rural;Municipal
50010115;EE HERMELINA BARBOSA LEAL;Urbana;Estadual
50010158;EE RUI BARBOSA;Urbana;Estadual
50010166;EE SAO JOSE;Urbana;Estadual
50010174;CENTRO MUNICIPAL DE EDUCACAO VEREADORA ILMA ALVES DA COSTA;Urbana;Municipal
50010182;ESCOLA MUNICIPAL ANTONIO PAULINO;Urbana;Municipal
50010530;COLEGIO GERACAO;Urbana;Privada
50010549;COLEGIO INTELECTUS;Urbana;Privada
50010573;EM AMIN JOSE;Urbana;Municipal
50010620;EM INDAIA DO SUL - POLO;Urbana;Municipal
50029444;EM ADRIELE BARBOSA SILVA;Urbana;Municipal
50030892;ESCOLA EVANGELICA AVIVAMENTO BIBLICO;Urbana;Privada
50010646;ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE;Urbana;Municipal
50010662;CEPE - CENTRO POSITIVO DE ENSINO;Urbana;Privada
50010670;EE AUGUSTO KRUG NETTO;Urbana;Estadual
50010697;ESCOLA MUNICIPAL CECILIA MEIRELES;Urbana;Municipal
50024302;COLEGIO ATENAS;Urbana;Privada
50029053;ESCOLA ESTADUAL JORGE AMADO;Urbana;Estadual
50031651;COLEGIO MAPER;Urbana;Privada
50009281;EM FRANCISCO NOGUEIRA SOBRINHO;Rural;Municipal
50009290;EE JOSE ALVES QUITO;Urbana;Estadual
50019554;EE CEL SAPUCAIA;Urbana;Estadual
50019562;EE ENEIL VARGAS;Urbana;Estadual
50019570;ESCOLA MUNICIPAL MAURICIO RODRIGUES DE PAULA;Urbana;Municipal
50019597;EM NANDE REKO ARANDU;Rural;Municipal
50037404;CENTRO EDUCATIVO PINGO DE GENTE;Urbana;Privada
50000039;ESCOLA DO SESI CORUMBA;Urbana;Privada
50000047;EE DR GABRIEL VANDONI DE BARROS;Urbana;Estadual
50000101;COLEGIO ADVENTISTA DE CORUMBA;Urbana;Privada
50000152;EE MARIA HELENA ALBANEZE;Urbana;Estadual
50000160;EE ROTARY CLUB;Urbana;Estadual
50000179;EE CARLOS DE CASTRO BRASIL;Urbana;Estadual
50000187;EE DOM BOSCO;Urbana;Estadual
50000195;EE DR JOAO LEITE DE BARROS;Urbana;Estadual
50000217;EE MARIA LEITE;Urbana;Estadual
50000225;EE NATHERCIA POMPEO DOS SANTOS;Urbana;Estadual
50000233;EE OCTACILIO FAUSTINO DA SILVA;Urbana;Estadual
50000241;EM BARAO DO RIO BRANCO;Urbana;Municipal
50000250;EM CLIO PROENCA;Urbana;Municipal
50000276;EM FERNANDO DE BARROS E CEMEI MARIA CANDELARIA PEREIRA LEITE E EXTENSAO;Urbana;Municipal
50000284;ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL LUIZ FEITOSA RODRIGUES;Urbana;Municipal
50000292;EM PEDRO PAULO DE MEDEIROS;Urbana;Municipal
50000306;EM IZABEL CORREA DE OLIVEIRA E EXTENSAO;Urbana;Municipal
50000314;ESCOLA MUNICIPAL JOSE DE SOUZA DAMY;Urbana;Municipal
50000322;ESCOLA MUNICIPAL DE EDUCACAO INTEGRAL TILMA FERNANDES VEIGA E CEMEI PARTEIRA VALODIA SERRA;Urbana;Municipal
50000330;EM CYRIACO FELIX DE TOLEDO;Urbana;Municipal
50000357;ENAM - ESCOLA NEUSA ASSAD MALTA;Urbana;Privada
50000390;COLEGIO SALESIANO DE SANTA TERESA;Urbana;Privada
50000411;INSTITUTO EDUC JOSE CARLOS MACENA DE BRITTO;Urbana;Privada
50000551;IBEC - INSTITUTO BARUKI DE ED E CULTURA;Urbana;Privada
50022270;EM ANGELA MARIA PEREZ;Urbana;Municipal
50022296;EMREI MONTE AZUL;Rural;Municipal
50023950;EM CAIC PADRE ERNESTO SASSIDA E CEMEI CATARINA ANASTACIO DA CRUZ;Urbana;Municipal
50024752;ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL EUTROPIA GOMES PEDROSO;Rural;Municipal
50024779;EMR POLO CARLOS CARCANO;Rural;Municipal
50027492;EMR POLO PAIOLZINHO;Rural;Municipal
50030051;EM DR CASSIO LEITE DE BARROS;Urbana;Municipal
50030132;ESCOLA TENIR LTDA;Urbana;Privada
50030566;ESCOLA MUNICIPAL RURAL DE EDUCACAO INTEGRAL POLO LUIZ DE ALBUQUERQUE DE MELO PEREIRA E CACERES E EXT;Rural;Municipal
50082892;EM PROF DJALMA DE SAMPAIO BRASIL E CEMEI SERV CARMO;Urbana;Municipal
50010700;EE JOSE FERREIRA DA COSTA;Urbana;Estadual
50010719;EE SANTOS DUMONT;Urbana;Estadual
50010727;ESCOLA MUNICIPAL FRANCISCO MARTINS CARRIJO;Urbana;Municipal
50010743;ESCOLA MUNICIPAL VALE DO AMANHECER;Urbana;Municipal
50010875;COOPERATIVA EDUCACIONAL DE COSTA RICA - COOPECRI;Urbana;Privada
50024167;ESCOLA MUNICIPAL PROFESSOR ADENOCRE ALEXANDRE DE MORAIS;Urbana;Municipal
50034375;ESCOLA MUNICIPAL FABIO RODRIGUES BARBOSA;Urbana;Municipal
50003461;EE PADRE NUNES;Urbana;Estadual
50003500;EE PEDRO MENDES FONTOURA;Urbana;Estadual
50003518;EE PROFª CLARICE RONDON DOS SANTOS;Urbana;Estadual
50003526;EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA;Urbana;Estadual
50003534;EE SILVIO FERREIRA;Urbana;Estadual
50003569;EM MAL RONDON - POLO;Urbana;Municipal
50003577;EM ESTUDANTE WILLIAM TAVARES DE OLIVEIRA;Urbana;Municipal
50003704;COLEGIO PROFESSORA JULIETA MOTA DOS SANTOS;Urbana;Privada
50027760;ESCOLA NOVO MUNDO;Urbana;Privada
50019660;EE 13 DE MAIO;Urbana;Estadual
50019678;EE SCILA MEDICI;Urbana;Estadual
50019813;EE LAGOA BONITA;Rural;Estadual
50019880;ESCOLA ESTADUAL PORTO VILMA;Rural;Estadual
50019961;EE JOAO BAPTISTA PEREIRA;Rural;Estadual
50002147;EPM INDIGENA ALEXINA ROSA FIGUEREDO;Rural;Municipal
50002155;EE ESTEFANA CENTURION GAMBARRA;Urbana;Estadual
50002171;EM FELICIA EMIKO KAWAMURA SAKITANI;Urbana;Municipal
50002481;EM NERO MENEZES DE AVILA;Rural;Municipal
50029452;ESCOLA POLO INDIGENA CACIQUE NDETI REGINALDO;Rural;Municipal
50015591;EE BARAO DO RIO BRANCO;Urbana;Estadual
50029754;EM DE EDUC INDIGENA JOAOZINHO CARAPE FERNANDO;Rural;Municipal
50015834;ESCOLA DO SESI DOURADOS;Urbana;Privada
50015877;ESCOLA PRESBITERIANA ERASMO BRAGA;Urbana;Privada
50015885;EE ABIGAIL BORRALHO;Urbana;Estadual
50015907;EE CASTRO ALVES;Urbana;Estadual
50015915;EE MARIA DA GLORIA MUZZI FERREIRA;Urbana;Estadual
50015940;EE FLORIANO VIEGAS MACHADO;Urbana;Estadual
50015958;EE PASTOR DANIEL BERG;Urbana;Estadual
50015966;EE PRES TANCREDO NEVES;Urbana;Estadual
50016008;EE MENODORA FIALHO DE FIGUEIREDO;Urbana;Estadual
50016016;EE MIN JOAO PAULO DOS REIS VELOSO;Urbana;Estadual
50016024;EE PRES VARGAS;Urbana;Estadual
50016032;EE VILMAR VIEIRA MATOS;Urbana;Estadual
50016040;ESCOLA MUNICIPAL AURORA PEDROSO DE CAMARGO;Urbana;Municipal
50016083;ESCOLA MUNICIPAL ARMANDO CAMPOS BELO;Urbana;Municipal
50016105;EM CLARICE BASTOS ROSA;Urbana;Municipal
50016113;EM PROFª ELZA FARIAS KINTSCHEV REAL;Urbana;Municipal
50016130;EM FRANCISCO MEIRELES;Rural;Municipal
50016164;ESCOLA MUNICIPAL JANUARIO PEREIRA DE ARAUJO;Urbana;Municipal
50016199;ESCOLA MUNICIPAL LAUDEMIRA COUTINHO DE MELO;Urbana;Municipal
50016210;EM MARIA DA ROSA ANTUNES DA SILVEIRA CAMARA;Urbana;Municipal
50016385;ESCOLA FRANCISCANA IMACULADA CONCEICAO;Urbana;Privada
50016415;EE ANTONIA DA SILVEIRA CAPILE;Urbana;Estadual
50016431;EE RAMONA DA SILVA PEDROSO;Urbana;Estadual
50016482;EE PROFª FLORIANA LOPES;Urbana;Estadual
50016520;ESCOLA MUNICIPAL PREF ALVARO BRANDAO;Urbana;Municipal
50016547;EM WEIMAR GONCALVES TORRES;Urbana;Municipal
50016580;ESCOLA MUNICIPAL LOIDE BONFIM ANDRADE;Urbana;Municipal
50016598;EM ETALIVIO PENZO;Urbana;Municipal
50016679;SERVICO DE EDUCACAO INTEGRAL;Urbana;Privada
50016768;EM CEL FIRMINO VIEIRA DE MATOS;Rural;Municipal
50016873;EE ANTONIO VICENTE AZAMBUJA;Rural;Estadual
50016938;EM DOM AQUINO CORREA;Rural;Municipal
50017071;EM PREF RUY GOMES;Rural;Municipal
50017225;EM PADRE ANCHIETA;Rural;Municipal
50017373;EE PRES GETULIO VARGAS;Rural;Estadual
50022512;ESCOLA MUNICIPAL NEIL FIORAVANTI;Urbana;Municipal
50022555;EM AGROTECNICA PE ANDRE CAPELLI;Rural;Municipal
50023675;CEART - CENTRO EDUCACIONAL ANTONIO RAPOSO TAVARES;Urbana;Privada
50025295;EM PROFª EFANTINA DE QUADROS;Urbana;Municipal
50026569;EE PROF ALICIO ARAUJO;Urbana;Estadual
50027581;EE PROF CELSO MULLER DO AMARAL;Urbana;Estadual
50029150;ELITE DOURADOS;Urbana;Privada
50029495;EM INDIGENA PA I CHIQUITO- CHIQUITO PEDRO;Rural;Municipal
50030043;EM INDIGENA AGUSTINHO;Rural;Municipal
50030388;EE INDIGENA DE EM INT GUATEKA - MARCAL DE SOUZA;Rural;Estadual
50030426;EM INDIGENA ARAPORA;Rural;Municipal
50030590;COLEGIO LUMIERE;Urbana;Privada
50032860;ESCOLA ESTADUAL PROFESSOR JOSE PEREIRA LINS;Urbana;Estadual
50033646;EE RITA ANGELINA BARBOSA SILVEIRA;Urbana;Estadual
50033654;EE JOAQUIM VAZ DE OLIVEIRA;Urbana;Estadual
50034251;ESCOLA ESTADUAL VEREADOR MOACIR DJALMA BARROS;Urbana;Estadual
50059823;COLEGIO DELPHOS NOTA10 - UNIDADE I;Urbana;Privada
50059955;ESCOLA ADVENTISTA DOURADOS - I;Urbana;Privada
50020021;EE ELDORADO;Urbana;Estadual
50020030;EE 13 DE MAIO;Urbana;Estadual
50029592;CENTRO EDUCACIONAL AVANTE;Urbana;Privada
50017411;EE VILA BRASIL;Urbana;Estadual
50017438;EE SEN FILINTO MULLER;Urbana;Estadual
50017497;EE VICENTE PALLOTTI;Urbana;Estadual
50017560;EE JONAS BELARMINO DA SILVA;Rural;Estadual
50031406;COLEGIO IDEAL;Urbana;Privada
50003429;EE DR ARNALDO ESTEVAO DE FIGUEIREDO;Urbana;Estadual
50020374;EE PROFª EUFROSINA PINTO;Urbana;Estadual
50020382;EE PROFª VANIA MEDEIROS LOPES;Urbana;Estadual
50014420;EE ALZIRO LOPES;Urbana;Estadual
50014439;EE SALOME DE MELO ROCHA;Urbana;Estadual
50020650;EE 8 DE MAIO;Urbana;Estadual
50020668;EE MARCILIO AUGUSTO PINTO;Urbana;Estadual
50020676;ESCOLA MUNICIPAL TANCREDO NEVES-POLO;Urbana;Municipal
50020684;ESCOLA MUNICIPAL RURAL JOAO PAULO I;Rural;Municipal
50025198;CENTRO EDUCACIONAL MUNICIPAL RURAL NOVA IGUATEMI;Rural;Municipal
50026437;EE PAULO FREIRE;Urbana;Estadual
50011260;EE PROF JOAO PEREIRA VALIM;Urbana;Estadual
50011278;ESCOLA MUNICIPAL CIRILO ANOENA DA COSTA;Rural;Municipal
50031910;ESCOLA ESTADUAL JOAO PONCE DE ARRUDA;Rural;Estadual
50017608;EE ANTONIO JOAO RIBEIRO;Urbana;Estadual
50017616;EE EDSON BEZERRA;Urbana;Estadual
50017730;EE SEN SALDANHA DERZI;Rural;Estadual
50017756;EE OLIVIA PAULA;Rural;Estadual
50022393;ESCOLA ESTADUAL RODRIGUES ALVES;Urbana;Estadual
50042203;CENTRO DE EDUCACAO PEQUENO PRINCIPE;Urbana;Privada
50020765;EE MANOEL GUILHERME DOS SANTOS;Urbana;Estadual
50026259;EE PROF JOSE JUAREZ RIBEIRO DE OLIVEIRA;Urbana;Estadual
50031554;EM SANTA ROSA;Rural;Municipal
50020838;EE REYNALDO MASSI;Urbana;Estadual
50020846;EE SEN FILINTO MULLER;Urbana;Estadual
50020854;EE ANGELINA JAIME TEBET;Urbana;Estadual
50020897;INSTITUTO DE EDUCACAO NOVA GERACAO;Urbana;Privada
50020986;EE JOAQUIM GONCALVES LEDO;Rural;Estadual
50021028;EE JAPORA;Urbana;Estadual
50021036;EPMEIEF JOSE DE ALENCAR;Rural;Municipal
50029460;EM INDIGENA DE EIEF MBO EHAO TEKOHA GUARANI POLO;Rural;Municipal
50009460;EE JOSE SERAFIM RIBEIRO;Urbana;Estadual
50022377;EE ZUMBI DOS PALMARES;Rural;Estadual
50014625;EE ANTONIO PINTO PEREIRA;Urbana;Estadual
50014641;EE CEL JUVENCIO;Urbana;Estadual
50014650;EE CEL PEDRO JOSE RUFINO;Urbana;Estadual
50014854;EM PREF ESTACIO CUNHA MARTINS;Rural;Municipal
50030167;COLEGIO DOM BOSCO;Urbana;Privada
50034006;ESCOLA GIRASSOL JUNIOR;Urbana;Privada
50021052;EE PROFª BERNADETE SANTOS LEITE;Urbana;Estadual
50021060;EE PROF JOAQUIM ALFREDO SOARES VIANNA;Rural;Estadual
50021109;EMR PROF JOVELINO CELESTINO DOS SANTOS-POLO;Rural;Municipal
50017799;EE 31 DE MARCO;Urbana;Estadual
50000667;EE LEME DO PRADO;Urbana;Estadual
50000675;EE 2 DE SETEMBRO;Urbana;Estadual
50000683;EM 17 DE MARCO;Urbana;Municipal
50000705;EM PROF JOAO BAPTISTA;Urbana;Municipal
50000748;SOCIEDADE DE INSTRUCAO E BENEFICENCIA - COLEGIO SAO MIGUEL;Urbana;Privada
50031511;EM NELSON MANGABEIRA;Urbana;Municipal
50039407;ESCOLA MUNICIPAL MARQUES DE TAMANDARE;Urbana;Municipal
50017829;EE ALVARO MARTINS DOS SANTOS;Urbana;Estadual
50017845;EMEF PROFª JUDITH DOS REIS ESPINDOLA;Urbana;Municipal
50029908;MBO EROY JEGUAKA POTY ESCOLA COCAR DE FLORES;Rural;Municipal
50029916;MBO EROGA OKARA POTY ESCOLA TERREIRO DE FLORES;Rural;Municipal
50018019;EE CEL LIMA DE FIGUEIREDO;Urbana;Estadual
50018027;EE MANOEL FERREIRA DE LIMA;Urbana;Estadual
50018116;EE CAMBARAI;Urbana;Estadual
50018132;COLEGIO O ITALIANINHO;Urbana;Privada
50018221;ESCOLA MUNICIPAL JULIO MULLER;Urbana;Municipal
50028685;CATE - CENTRO EDUC E TREINAMENTO ESPECIALIZADO;Urbana;Privada
50033387;ESCOLA DO SESI MARACAJU;Urbana;Privada
50064827;NOTA 10 MARACAJU;Urbana;Privada
50065807;ESCOLA NOSSA SENHORA APARECIDA;Urbana;Privada
50002520;ESCOLA MUNICIPAL INDIGENA POLO CORONEL NICOLAU HORTA BARBOSA;Rural;Municipal
50002538;EM INDIGENA POLO PILAD REBUA;Rural;Municipal
50002546;EE CARMELITA CANALE REBUA;Urbana;Estadual
50002554;EE CAETANO PINTO;Urbana;Estadual
50002562;EE DONA ROSA PEDROSSIAN;Urbana;Estadual
50002570;EMU 15 DE OUTUBRO;Urbana;Municipal
50002830;EMU WALDEMAR JOAO DE SOUZA;Urbana;Municipal
50002864;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;Rural;Privada
50024256;EMU ESTANISLAU BOSSAY;Urbana;Municipal
50026461;CAIC - MARIA HENRIQUETA REBUA SIUFI;Urbana;Municipal
50028413;EMI POLO PRESIDENTE JOAO FIGUEIREDO;Rural;Municipal
50028596;COLEGIO NOSSA SENHORA DO CARMO;Urbana;Privada
50021168;ESCOLA ADVENTISTA DE MUNDO NOVO;Urbana;Privada
50021176;CENTRO EDUCACIONAL DE MUNDO NOVO - MICKEY;Urbana;Privada
50021206;EE CASTELO BRANCO;Urbana;Estadual
50021214;EE MAL RONDON;Urbana;Estadual
50021222;EE PROFª IOLANDA ALLY;Urbana;Estadual
50021338;EE VINICIUS DE MORAES;Urbana;Estadual
50021346;EE EURICO GASPAR DUTRA;Urbana;Estadual
50021354;EE JURACY ALVES CARDOSO;Urbana;Estadual
50021397;EMEF PROFª MARIA DE LOURDES AQUINO SOTANA;Urbana;Municipal
50021400;EMEIEF VER ODERCIO NUNES DE MATOS;Urbana;Municipal
50021427;EMEF MARECHAL RONDON;Urbana;Municipal
50021460;EE ANTONIO FERNANDES;Urbana;Estadual
50022660;EMEF PROF MILTON DIAS PORTO;Urbana;Municipal
50030639;EMEIEF JOSE MARTINS FLORES;Urbana;Municipal
50032054;ESCOLA DO SESI NAVIRAI;Urbana;Privada
50032712;EEIEF PEIXINHO FELIZ;Urbana;Privada
50032836;COLEGIO GEO DE NAVIRAI;Urbana;Privada
50033913;COLEGIO NAVIRAI-ENSINO FUNDAMENTAL E MEDIO;Urbana;Privada
50041002;EMEF PROF JOSE CARLOS DA SILVA;Urbana;Municipal
50014889;EE ODETE IGNEZ RESSTEL VILLAS BOAS;Urbana;Estadual
50014897;EE PADROEIRA DO BRASIL;Rural;Estadual
50024264;ESCOLA MUNICIPAL INDIGENA PROFESSOR EUGENIO DE SOUZA;Rural;Municipal
50026828;EM 03 DE DEZEMBRO;Rural;Municipal
50026836;E M NOE NOGUEIRA - POLO;Rural;Municipal
50034235;ESCOLA MUNICIPAL INDIGENA GABRIEL LAUREANO-POLO;Rural;Municipal
50018230;EE ANTONIO COELHO;Urbana;Estadual
50018256;ESCOLA MUNICIPAL LEONOR DE SOUZA ARAUJO;Urbana;Municipal
50018264;ESCOLA MUNICIPAL MARTINHO BARBOSA MARTINS;Rural;Municipal
50024531;ESCOLA MUNICIPAL ROSALVO DA ROCHA RODRIGUES - POLO;Rural;Municipal
50027646;EE DELFINA NOGUEIRA DE SOUZA;Urbana;Estadual
50031414;ESCOLA MUNICIPAL PROFESSOR JOSE HENRIQUE DIMICIANO PORTO;Rural;Municipal
50032844;ESCOLA MUNICIPAL JEANET ALVEZ ZIELASKO GARCIA - POLO;Urbana;Municipal
50033174;LICEU NOVA ALVORADA DO SUL;Urbana;Privada
50013351;ESCOLA ADVENTISTA DE NOVA ANDRADINA;Urbana;Privada
50013378;EE IRMAN RIBEIRO DE ALMEIDA SILVA;Urbana;Estadual
50013386;EE PADRE ANCHIETA;Urbana;Estadual
50013394;EE PROFª FATIMA GAIOTTO SAMPAIO;Urbana;Estadual
50013408;EE MAL RONDON;Urbana;Estadual
50013416;EE AUSTRILIO CAPILE CASTRO;Urbana;Estadual
50013424;EE LUIZ SOARES ANDRADE;Urbana;Estadual
50013432;EE PROFª NAIR PALACIO DE SOUZA;Urbana;Estadual
50013467;EM PROF JOAO DE LIMA PAES;Urbana;Municipal
50013475;COLEGIO OBJETIVO ANAEC - NOVA ANDRADINA;Urbana;Privada
50013491;EM MACHADO DE ASSIS - POLO;Rural;Municipal
